"","name.x","name_match","id_match","X1860.1864","X1864.1866","X1866.1868","X1868.1871","X1871.1875","X1875.1879","X1879.1883","X1883.1884","X1884.1886","X1886.1887","X1887.1888","X1888.1891","X1891.1894","X1894.1897","X1897.1901","X1901.1905","X1905.1909","X1909.1913","X1913.1917","X1917.1918","X1918.1922","name.y","achternaam","voorletters","voorna(a)m(en)","roepnaam","prepositie","geslacht","partij(en)/fractie(s)","begin periode","einde periode","year","month","day","re","dugobo","fogobo","duprbo","foprbo","dush","fosh","cash","misc","debt","ta11","tl11","nw11","ta0","tl0","nw0","function","yod","placeofd","yob","aod","polparty","poldir","activityst","activityend","beginyr","endyr","tenure","w_deflated","w_deflated2","harnas2","harnas5"
"533","Pieter van Vliet","Pieter Vliet","01454",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,"Pieter Vliet","Vliet","P.","Pieter","Pieter","van","m","ARP","1901-09-17","1918-09-16","1918","09","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","Jan Weitkamp","Jan Weitkamp","01514",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Jan Weitkamp","Weitkamp","J.","Jan","Jan",NA,"m","CHU","1918-09-17","1946-06-03","1946","06","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","Asser van Nierop","Ahasverus Samuel Nierop","00963",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ahasverus Samuel Nierop","Nierop","A.S.","Ahasverus Samuel","Asser","van","m","Thorbeckiaan","1852-05-12","1866-09-30","1866","09","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","Joannes Barendinus van Osenbruggen","Johannes Barendinus Osenbruggen","01006",0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,"Johannes Barendinus Osenbruggen","Osenbruggen","J.B.","Johannes Barendinus",NA,"van","m","liberaal;Liberale Unie","1879-05-13","1889-02-24","1889","02","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","Jan Hubert Joseph Schreinemacher","Jan Hubert Joseph Schreinemacher","01228",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"Jan Hubert Joseph Schreinemacher","Schreinemacher","J.H.J.","Jan Hubert Joseph",NA,NA,"m","Bahlmanniaan ('Centrum')","1888-07-10","1892-06-01","1892","06","01",52602.41,177.6,0,15680.81,0,6112.35,0,2607.6,24574.94,-107549.7,17519.5,21825.43,4305.93,17559.35,-19324.35,-1765,"2e kamerlid",1892,"lb",1820,72,"Bahlmanniaan ('Centrum')","conservatief","10-07-1888","01-06-1892",1888,1892,4,-2024.78057011296,4939.69597748809,1,1
"538","Joost van Vollenhoven ","Joost Vollenhoven","01460",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"Joost Vollenhoven","Vollenhoven","J.","Joost","Joost","van","m","Vrij-Liberalen","1913-09-16","1918-09-16","1918","09","16",0,78335,185,85165,2400,214241,11168,2400,21923,-96833.65,425747.55,-96833.65,328913.9,425747.55,-96833.65,162572.22,"2e kamerlid",1923,"nh",1866,57,"Vrij-Liberalen","liberal","16-09-1913","16-09-1918",1913,1918,5,110230.975377518,223017.807176548,0,1
"539","Johannes Baptiste van Dijk","Johannes Baptiste Dijk","00363",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Johannes Baptiste Dijk","Dijk","J.B.","Johannes Baptiste",NA,"van","m","Algemeene Bond (RKSP)","1918-09-17","1929-09-16","1929","09","16",39000,0,0,0.35,0,1285,0,15,949,-25571.35,41254.2,-25571.15,15685.07,36326.58,-23116.8,13209.78,"2e kamerlid",1935,"nb",1856,79,"Algemeene Bond (RKSP)","conservatief","17-09-1918","16-09-1929",1918,1929,11,10748.7955135084,12762.9385232052,0,0
"540","Johannes van Kuyk","Johannes Kuyk","00765",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Johannes Kuyk","Kuyk","J.","Johannes",NA,"van","m","conservatief","1868-02-25","1875-05-12","1875","05","12",0,21484,34113.775,3000,420,785,308.25,140,7916.72,-4927.995,68167.745,-4307.995,31309.875,34083.873,-2773.998,31309.875,"2e kamerlid, commissaris",1885,"dr",1819,66,"conservatief","conservatief","25-02-1868","1885",1868,1885,17,32294.084233988,32294.084233988,1,1
"541","Sebastiaan Matthe�s Sigismund de Ranitz","Sebastiaan Matthe�s Sigismund Ranitz","01081",0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,"Sebastiaan Mattheüs Sigismund Ranitz","Ranitz","S.M.S.","Sebastiaan Mattheüs Sigismund",NA,"de","m","liberaal","1884-11-17","1888-03-26","1888","03","26",79736,7669,87229,47130,11326,22297,7387,0,6870,-57710.47,169223.77,-13265.88,155957.88,169223.77,-13265.88,155957.88,"2e kamerlid",1909,"zh",1833,76,"liberaal","liberal","17-11-1884","26-03-1888",1884,1888,4,158898.607357923,158898.607357923,0,0
"542","Johannes Barendinus van Osenbruggen","Johannes Barendinus Osenbruggen","01006",0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"Johannes Barendinus Osenbruggen","Osenbruggen","J.B.","Johannes Barendinus",NA,"van","m","liberaal;Liberale Unie","1879-05-13","1889-02-24","1889","02","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","Willem Rooseboom","Willem Rooseboom","01130",0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,"Willem Rooseboom","Rooseboom","W.","Willem",NA,NA,"m","liberaal;Liberale Unie","1884-11-17","1891-09-14","1891","09","14",0,21639,6952,58472,61344,75697,572,9559,17448,-4466.19,255654.03,-4466.19,251187.84,255654.03,-4466.19,251187.84,"2e kamerlid",1920,"zh",1843,77,"liberaal;Liberale Unie","liberal","17-11-1884","14-09-1891",1884,1891,7,144038.925199176,144038.925199176,0,0
"544","Alexander Willem Frederik Idenburg","Alexander Willem Frederik Idenburg","00623",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"Alexander Willem Frederik Idenburg","Idenburg","A.W.F.","Alexander Willem Frederik",NA,NA,"m","ARP","1901-09-17","1902-09-25","1902","09","25",17100,14351,21086,30789.5,4157,79723,10290,911,7790,-5697.71,187403.21,-5697.71,89511,93701.6,-4194.97,89506.63,"1e kamerlid, 2e kamerlid, minister",1935,"zh",1861,74,"ARP","conservatief","17-09-1901","19-12-1924",1901,1924,23,72831.5280779285,72835.0839461105,0,0
"545","Hendrik Jan Smidt","Hendrik Jan Smidt","01272",0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Hendrik Jan Smidt","Smidt","H.J.","Hendrik Jan",NA,NA,"m","liberaal;Liberale Unie","1871-03-03","1891-08-20","1891","08","20",71374,33142,7795,127333,31458,136869,80044,565,5182,-34327.71,487474.04,-34327.71,453146.33,487336.04,-34327.71,453008.33,"2e kamerlid, minister",1917,"zh",1831,86,"liberaal;Liberale Unie","liberal","03-03-1871","08-05-1894",1871,1894,23,329825.602128551,329926.076954464,0,0
"546","Derk de Ruiter Zijlker","Derk Ruiter Zijlker","01142",0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,"Derk Ruiter Zijlker","Ruiter Zijlker","D.","Derk",NA,"de","m","liberaal;Liberale Unie","1868-04-21","1891-09-14","1891","09","14",25300,429,29166,209186,18637,11711,308,0,11427,-309036.99,299579.93,-309036.99,-9457.06,149789.965,-154518.495,-4728.53,"2e kamerlid",1892,"gr",1835,57,"liberaal;Liberale Unie","liberal","21-04-1868","14-09-1891",1868,1891,23,-5424.49612985621,-10848.9922597124,1,1
"547","Geuchien Zijlma","Geuchien Zijlma","01609",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,"Geuchien Zijlma","Zijlma","G.","Geuchien",NA,NA,"m","liberaal;vooruitstrevende kamerclub;'club-Pyttersen';Liberale Unie","1891-03-03","1909-09-20","1909","09","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","Johannes Krap","Johannes Krap","00750",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"Johannes Krap","Krap","J.","Johannes",NA,NA,"m","ARP","1897-09-21","1905-09-18","1905","09","18",0,35872,30,44540,66,18160,0,1178,3402.84,-11528.67,103278.45,-11528.67,91749.7,103278.42,-11528.67,91749.76,"2e kamerlid, gedeputeerde",1933,"zh",1858,75,"ARP","conservatief","21-09-1897","18-09-1905",1897,1905,8,72523.7775848039,72523.7301576863,0,0
"549","Hendrik Okma","Hendrik Okma","00995",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"Hendrik Okma","Okma","H.","Hendrik",NA,NA,"m","ARP","1901-09-17","1907-10-24","1907","10","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","Goswijn Sannes","Goswijn Willem Sannes","01170",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"Goswijn Willem Sannes","Sannes","G.W.","Goswijn Willem","Goswijn",NA,"m","SDAP","1913-09-16","1930-01-01","1930","01","01",18000,0,10,1357,1045,11850,10915,0,2008,-27236.98,45189,-27236.98,7708.75,26098.03,-14389.68,11708.35,"2e kamerlid",1930,"zh",1875,55,"SDAP","socialist","16-09-1913","01-01-1930",1913,1930,17,8449.37379663199,5563.04776119495,1,1
"551","Henri Wttewaall van Stoetwegen","Henri Assu�rus Wttewaall van Stoetwegen","01571",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Henri Assuërus Wttewaall van Stoetwegen","Wttewaall van Stoetwegen","H.A.","Henri Assuërus",NA,NA,"m","conservatief","1866-08-07","1866-09-26","1866","09","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","Maarten Noordtzij","Maarten Noordtzij","00986",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Maarten Noordtzij","Noordtzij","M.","Maarten",NA,NA,"m","antirevolutionair","1891-09-15","1892-04-17","1892","04","17",4000,0,0,0,0,0,0,0,0,0,4000,0,4000,4000,0,4000,"2e kamerlid",1915,"ov",1840,75,"antirevolutionair","conservatief","15-09-1891","17-04-1892",1891,1892,1,3302.62236683851,3302.62236683851,0,0
"553","Willem Caspar de Jonge","Willem Caspar Jonge","00657",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Willem Caspar Jonge","Jonge","W.C.","Willem Caspar",NA,"de","m","SDAP","1918-09-17","1922-06-23","1922","06","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","Jan van Swieten","Jan Swieten","01331",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jan Swieten","Swieten","J.","Jan",NA,"van","m","'pragmatisch' liberaal","1864-09-19","1866-09-30","1866","09","30",25500,0,5112,40000,0,420,0,4723,13489,-9120.85,89246.49,-9120.85,80125.64,89246.49,-9120.85,80125.64,"2e kamerlid",1888,"zh",1807,81,"'pragmatisch' liberaal","liberal","19-09-1864","30-09-1866",1864,1866,2,85926.4440954514,85926.4440954514,0,0
"555","Lodewijk Johan Sigismund van Kempen","Lodewijk Johan Sigismund Kempen","00680",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Lodewijk Johan Sigismund Kempen","Kempen","L.J.S.","Lodewijk Johan Sigismund",NA,"van","m","antirevolutionair","1888-05-01","1891-09-14","1891","09","14",162968,2235,19161,180855.5,8531,458414,894,8100,8035,-32327.08,819066.39,-32327.08,786739.31,819606.39,-32327.08,787279.31,"2e kamerlid",1910,"zh",1838,72,"antirevolutionair","conservatief","01-05-1888","14-09-1891",1888,1891,3,808851.189142015,808296.392849786,0,0
"556","Joseph Matthias Maria Hubertus Merckelbach","Joseph Matthias Maria Hubertus Merckelbach","00904",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"Joseph Matthias Maria Hubertus Merckelbach","Merckelbach","J.M.M.H.","Joseph Matthias Maria Hubertus",NA,NA,"m","Rooms-Katholieken","1897-09-21","1905-09-18","1905","09","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","Jan Schouten ","Johannes Schouten","01225",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Johannes Schouten","Schouten","J.","Johannes","Jan",NA,"m","ARP","1918-10-22","1952-07-14","1952","07","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","Philippe Willem van der Sleyden","Philippe Willem Sleyden","01256",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Philippe Willem Sleyden","Sleyden","Ph.W.","Philippe Willem",NA,"van der","m","liberaal;Liberale Unie","1881-03-30","1888-03-26","1888","03","26",22000,39884,2007,9920,0,78814,0,1330,6278,1344.82,142011.36,-1420.89,140590.47,142011.36,-1420.89,140590.47,"2e kamerlid, minister",1923,"zh",1842,81,"oud- of vrije liberalen","liberal","30-03-1881","26-07-1897",1881,1897,16,95326.4010104781,95326.4010104781,0,0
"559","Jacobus Antonius Nicolaas Travaglino","Jacobus Antonius Nicolaas Travaglino","01374",0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,"Jacobus Antonius Nicolaas Travaglino","Travaglino","J.A.N.","Jacobus Antonius Nicolaas",NA,NA,"m","Bahlmanniaan ('Centrum') ;Rooms-Katholieken","1888-05-01","1905-05-22","1905","05","22",105740,43096,10997,318724,23528,32603,65125,3088,4439,-3382,616340.875,-3800.14,612540.735,616314,-3800.14,612513.86,"2e kamerlid",1905,"zh",1831,74,"Bahlmanniaan ('Centrum') ;Rooms-Katholieken","conservatief","01-05-1888","22-05-1905",1888,1905,17,621115.018540934,621142.270930166,1,1
"560","Alex van Lynden van Sandenburg","Frederik Alexander Carel Lynden van Sandenburg","00858",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Frederik Alexander Carel Lynden van Sandenburg","Lynden van Sandenburg","F.A.C.","Frederik Alexander Carel","Alex","graaf van","m","ARP","1909-09-21","1913-09-15","1913","09","15",1108853.57,380623,65234,295586,140061,234932,70045,0,37479,0,2342264.29,0,2394666.89,2421562.52,-26895.63,2394666.89,"2e kamerlid",1932,"zh",1873,59,"ARP","conservatief","21-09-1909","15-09-1913",1909,1913,4,1892869.13578906,1892869.13578906,0,0
"561","Willem Julius Emile Herman Marten de Jong","Willem Julius Emile Herman Marten Jong","00655",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Willem Julius Emile Herman Marten Jong","Jong","W.J.E.H.M.","Willem Julius Emile Herman Marten",NA,"de","m","Liberale Unie","1912-05-03","1918-09-16","1918","09","16",14500,0,0,104,0,4750,0,548,5509,-15906.88,25411,-15416.88,4507.45,12705.89,-8198.44,4507,"2e kamerlid",1918,"zh",1872,46,"Liberale Unie","liberal","03-05-1912","16-09-1918",1912,1918,6,2853.13849946069,2853.42337017841,1,1
"562","Walle Melis Oppedijk","Walle Melis Oppedijk","01005",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"Walle Melis Oppedijk","Oppedijk","W.M.","Walle Melis",NA,NA,"m","antirevolutionair","1888-05-01","1893-03-09","1893","03","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","Theo de Meester","Jan Meesters","00893",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,"Jan Meesters","Meesters","J.","Jan",NA,NA,"m","vooruitstrevende kamerclub;'club-Pyttersen';liberaal","1894-05-16","1901-09-16","1901","09","16",32054,2000,11427,21294,112928,7762,0,1364,5057,-2540,193891.48,-4301.48,189590,193891.48,-4301.48,189500,"2e kamerlid",1904,"ov",1850,54,"vooruitstrevende kamerclub;'club-Pyttersen';liberaal","socialist","16-05-1894","16-09-1901",1894,1901,7,191308.220043163,191399.078828408,0,1
"564","Henri Polak","Henri Polak","01046",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Henri Polak","Polak","H.","Henri","Henri",NA,"m","SDAP","1913-09-16","1913-11-03","1913","11","03",43635.29,0,0,0,0,0,0,0,5000,-43070.16,48635.29,-43070.16,1882.56,48635.29,-43070.16,1882.56,"1e kamerlid, 2e kamerlid",1943,"nh",1868,75,"SDAP","socialist","25-11-1913","07-06-1937",1913,1937,24,1150.55575761581,1150.55575761581,0,0
"565","Arie Smit ","Arie Smit","01273",0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,"Arie Smit","Smit","A.","Arie","Arie",NA,"m","Liberale Unie;vooruitstrevende kamerclub","1886-07-14","1897-09-20","1897","09","20",15000,0,2,37604,667,97395,0,12808,5135,-30288.01,175815.11,-30288.01,145527.1,175815.11,-30288.01,145527.1,"2e kamerlid",1935,"zh",1845,90,"Liberale Unie;vooruitstrevende kamerclub","liberal","14-07-1886","20-09-1897",1886,1897,11,118415.374031505,118415.374031505,0,0
"566","Josephus Theodorus Maria Smits van Oyen","Josephus Theodorus Maria Smits van Oijen","01280",0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,"Josephus Theodorus Maria Smits van Oijen","Smits van Oijen","J.Th.M.","Josephus Theodorus Maria",NA,NA,"m","Bahlmanniaan ('Centrum') ;Rooms-Katholieken","1891-09-16","1898-10-11","1898","10","11",560000,65118,285298,132295,460713,207049,79276,14443,58538,-19564,163059.81,-8718.76,154341.05,447470.775,-10536.35,436932.425,"2e kamerlid",1898,"nb",1858,40,"Bahlmanniaan ('Centrum') ;Rooms-Katholieken","conservatief","16-09-1891","11-10-1898",1891,1898,7,491000.205975539,173439.834181409,1,1
"567","Nicolaas de Ridder","Nicolaas Ridder","01110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,"Nicolaas Ridder","Ridder","N.","Nicolaas",NA,"de","m","ARP","1901-10-09","1909-11-19","1909","11","19",23675.75,0,0,0,0,41120,0,0,0,-72613,64795.8,-72613,-7817.3,64795.75,-72613,-7817.25,"2e kamerlid",1909,"zh",1848,61,"ARP","conservatief","09-10-1901","19-11-1909",1901,1909,8,-7964.65134284159,-7964.70228563696,1,1
"568","Octaaf van Nispen tot Sevenaer","Octave Fran�ois Augustin Marie Nispen tot Sevenaer","00977",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,"Octave François Augustin Marie Nispen tot Sevenaer","Nispen tot Sevenaer","O.F.A.M.","Octave François Augustin Marie","Octaaf","van","m","Rooms-Katholieken;Algemeene Bond (RKSP)","1901-09-17","1915-11-28","1915","11","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","Fran�ois Janssen","Franciscus Isidorus Josephus Janssen","00638",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Franciscus Isidorus Josephus Janssen","Janssen","F.I.J.","Franciscus Isidorus Josephus","François",NA,"m","Rooms-Katholieken;Algemeene Bond (RKSP)","1902-04-29","1918-09-16","1918","09","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","Chris Smeenk","Christiaan Smeenk","01270",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Christiaan Smeenk","Smeenk","Ch.","Christiaan","Chris",NA,"m","ARP","1918-09-17","1948-07-26","1948","07","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","Willem Anthony Froger","Willem Anthony Froger","00428",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Willem Anthony Froger","Froger","W.A.","Willem Anthony",NA,NA,"m","liberaal","1878-09-19","1881-09-18","1881","09","18",0,20938,49217,0,911,500,1804,5694,3965,-3437,82987,-2390,80596,83047,-2390,80656,"2e kamerlid, gedeputeerde",1883,"nh",1812,71,"liberaal","liberal","19-09-1878","18-09-1881",1878,1881,3,77906.849798567,77848.8948914563,1,1
"572","Willem Anthonie Froger","Willem Anthony Froger","00428",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Willem Anthony Froger","Froger","W.A.","Willem Anthony",NA,NA,"m","liberaal","1878-09-19","1881-09-18","1881","09","18",0,20938,49217,0,911,500,1804,5694,3965,-3437,82987,-2390,80596,83047,-2390,80656,"2e kamerlid, gedeputeerde",1883,"nh",1812,71,"liberaal","liberal","19-09-1878","18-09-1881",1878,1881,3,77906.849798567,77848.8948914563,1,1
"573","Joor Bastiaan Verheij","Joor Bastiaan Verheij","01411",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,"Joor Bastiaan Verheij","Verheij","J.B.","Joor Bastiaan",NA,NA,"m","liberaal;Liberale Unie","1897-09-21","1913-05-03","1913","05","03",0,84,7095,7858,0,8567,3022,210,1259,-706.36,27964,-706.36,13118.74,14017.06,-863.45,13153.61,"2e kamerlid",1913,"zh",1851,62,"liberaal;Liberale Unie","liberal","21-09-1897","03-05-1913",1897,1913,16,12621.673704171,12588.2138583899,1,1
"574","Gerrit Adriaan Arnold Middelberg","Gerrit Adriaan Arnold Middelberg","00925",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Gerrit Adriaan Arnold Middelberg","Middelberg","G.A.A.","Gerrit Adriaan Arnold",NA,NA,"m","ARP","1909-09-21","1913-09-15","1913","09","15",21000,5568,10483,223409,17152,143586,12307,688,37120,-10745.93,444538.43,-10745.93,215911.25,222269.21,-6357.96,215911.25,"2e kamerlid",1916,"ut",1846,70,"ARP","conservatief","21-09-1909","15-09-1913",1909,1913,4,165127.292588215,165127.292588215,0,1
"575","Wilhelmus Johannes Franciscus Juten","Wilhelmus Johannes Franciscus Juten","00665",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,"Wilhelmus Johannes Franciscus Juten","Juten","W.J.F.","Wilhelmus Johannes Franciscus","Willem",NA,"m","Algemeene Bond (RKSP)","1913-09-16","1925-09-14","1925","09","14",25640,5032,0,32931,0,10447,0,240,3150,-6413.69,77671.59,-6413.69,71257.9,72471.58,-6415.69,66057.9,"2e kamerlid",1929,"nb",1868,61,"Algemeene Bond (RKSP)","conservatief","16-09-1913","14-09-1925",1913,1925,12,45692.4775866052,49289.3355468241,0,1
"576","Hendrik van Loghem","Hendrik Loghem","00838",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hendrik Loghem","Loghem","H.","Hendrik",NA,"van","m","liberaal","1848-09-18","1864-01-10","1864","01","10",95594.75,14753,84990,189296.7,18905,16381,5980,0,5647,-2542.46,445563.7,-2542.46,443900.33,445563.7,-1663.37,443900.33,"2e kamerlid",1881,"ov",1808,73,"liberaal","liberal","18-09-1848","10-01-1864",1848,1864,16,377257.138842643,377257.138842643,0,0
"577","Simon Taco Land","Simon Taco Land","00781",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,"Simon Taco Land","Land","S.T.","Simon Taco",NA,NA,"m","Liberale Unie;vooruitstrevende kamerclub","1888-05-14","1894-10-06","1894","10","06",0,0,0,659,0,0,0,213,1078,-16857,1951.65,-16857,-14905.35,1951.65,-16857,-14905.35,"2e kamerlid",1894,"zh",1845,49,"Liberale Unie;vooruitstrevende kamerclub","liberal","14-05-1888","06-10-1894",1888,1894,6,-17772.7491505106,-17772.7491505106,1,1
"578","Rudolf Patijn","Rudolf Johan Hendrik Patijn","01023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Rudolf Johan Hendrik Patijn","Patijn","R.J.H.","Rudolf Johan Hendrik",NA,NA,"m","Liberale Unie","1905-09-20","1918-09-16","1918","09","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","Johan Hendrik Lasonder","Johan Hendrik Lasonder","00789",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"Johan Hendrik Lasonder","Lasonder","J.H.","Johan Hendrik",NA,NA,"m","Liberale Unie","1913-09-16","1913-12-08","1913","12","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","Hendrik Spiekman","Hendrik Spiekman","01288",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"Hendrik Spiekman","Spiekman","H.","Hendrik",NA,NA,"m","SDAP","1913-09-16","1917-11-17","1917","11","17",0,997,7593,22980,0,3305,0,200,1983,-473.885,37059.49,-473.85,17302.82,19029.74,-1026.42,18002.82,"2e kamerlid",1917,"zh",1874,43,"SDAP","socialist","16-09-1913","17-11-1917",1913,1917,4,13107.465256791,12597.8103427412,1,1
"581","Gerrit Abraham de Meester","Gerrit Abraham Meester","00891",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gerrit Abraham Meester","Meester","G.A.","Gerrit Abraham",NA,"de","m","liberaal","1862-09-15","1864-03-01","1864","03","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
